Student Number,Course Title,Course Credit,Grades,Course Semester,GPA,Completed Credits,Semester GPA,Semester Credit,Department Code
355,J2EE Framework Course Design,1.0,3,6,3.282442748091603,131.0,3.525,20.0,BLG
355,Oracle Database Course Design,1.0,3,6,3.282442748091603,131.0,3.525,20.0,BLG
355,Requirements Engineering & UML Modeling,3.0,4,6,3.282442748091603,131.0,3.525,20.0,BLG
355,Software Design,3.0,3,6,3.282442748091603,131.0,3.525,20.0,BLG
355,Information Security A,2.5,3,6,3.282442748091603,131.0,3.525,20.0,BLG
355,Oracle Database,2.0,3,6,3.282442748091603,131.0,3.525,20.0,BLG
355,Software Project Management,3.0,4,6,3.282442748091603,131.0,3.525,20.0,BLG
355,J2EE Framework,4.5,4,6,3.282442748091603,131.0,3.525,20.0,BLG
355,Intellectual Property and Software Protection,1.0,4,7,3.2949640287769784,139.0,3.5,8.0,BLG
355,Human-Computer Interaction Technology,2.0,3,7,3.2949640287769784,139.0,3.5,8.0,BLG
355,Software Development and Testing Training,3.0,4,7,3.2949640287769784,139.0,3.5,8.0,BLG
355,Python Language Programming,2.0,3,7,3.2949640287769784,139.0,3.5,8.0,BLG
356,Ideological and Moral Cultivation and Legal Foundation,2.5,4,1,2.7435897435897436,19.5,2.7435897435897436,19.5,BLG
356,Success: Career Planning,1.0,2,1,2.7435897435897436,19.5,2.7435897435897436,19.5,BLG
356,Introduction to Computer Science,2.0,2,1,2.7435897435897436,19.5,2.7435897435897436,19.5,BLG
356,Advanced Mathematics A(1),5.5,1,1,2.7435897435897436,19.5,2.7435897435897436,19.5,BLG
356,College English A(1),4.0,4,1,2.7435897435897436,19.5,2.7435897435897436,19.5,BLG
356,University Chinese,2.0,3,1,2.7435897435897436,19.5,2.7435897435897436,19.5,BLG
356,Mental Health Education for College Students,2.0,4,1,2.7435897435897436,19.5,2.7435897435897436,19.5,BLG
356,Ideological and Political Theory Course Practice1,0.5,4,1,2.7435897435897436,19.5,2.7435897435897436,19.5,BLG
356,C/C++ Language Programming,5.5,3,2,2.6153846153846154,45.5,2.519230769230769,26.0,BLG
356,C/C++ Language Programming Course Design,1.0,4,2,2.6153846153846154,45.5,2.519230769230769,26.0,BLG
356,Digital Logic Circuits,4.0,2,2,2.6153846153846154,45.5,2.519230769230769,26.0,BLG
356,Introduction to the Basic Principles of Marxism,2.5,2,2,2.6153846153846154,45.5,2.519230769230769,26.0,BLG
356,Basic Education for Entrepreneurship,2.0,5,2,2.6153846153846154,45.5,2.519230769230769,26.0,BLG
356,Higher Mathematics A(2),5.5,1,2,2.6153846153846154,45.5,2.519230769230769,26.0,BLG
356,Cognitive Internship (IT Basic Training),1.0,3,2,2.6153846153846154,45.5,2.519230769230769,26.0,BLG
356,Ideological and Political Theory Course Practice2,0.5,3,2,2.6153846153846154,45.5,2.519230769230769,26.0,BLG
356,College English A(2),4.0,3,2,2.6153846153846154,45.5,2.519230769230769,26.0,BLG
356,Probability Theory and Mathematical Statistics,3.0,1,3,2.3404255319148937,70.5,1.84,25.0,BLG
356,Java Programming A,4.0,3,3,2.3404255319148937,70.5,1.84,25.0,BLG
356,Outline of Modern Chinese History,1.5,3,3,2.3404255319148937,70.5,1.84,25.0,BLG
356,Linear Algebra,2.5,3,3,2.3404255319148937,70.5,1.84,25.0,BLG
356,Data Structures,5.0,1,3,2.3404255319148937,70.5,1.84,25.0,BLG
356,College English A(3),4.0,2,3,2.3404255319148937,70.5,1.84,25.0,BLG
356,Microcomputer Principles and Interface Technology,4.0,1,3,2.3404255319148937,70.5,1.84,25.0,BLG
356,Data Structure Course Design,1.0,2,3,2.3404255319148937,70.5,1.84,25.0,BLG
356,Principles of Operating System,4.0,1,4,2.3850267379679146,93.5,2.5217391304347827,23.0,BLG
356,Database Principles and Applications,3.5,3,4,2.3850267379679146,93.5,2.5217391304347827,23.0,BLG
356,.NET Programming A,4.0,4,4,2.3850267379679146,93.5,2.5217391304347827,23.0,BLG
356,Introduction to Mao Zedong Thought and the Theoretical System of Socialism with Chinese Characteristics,3.5,1,4,2.3850267379679146,93.5,2.5217391304347827,23.0,BLG
356,College English A(4),3.0,4,4,2.3850267379679146,93.5,2.5217391304347827,23.0,BLG
356,Database Principles and Applications Course Design,1.0,4,4,2.3850267379679146,93.5,2.5217391304347827,23.0,BLG
356,Discrete Mathematics,4.0,2,4,2.3850267379679146,93.5,2.5217391304347827,23.0,BLG
356,Computer Networks A,4.0,2,5,2.4234234234234235,111.0,2.6285714285714286,17.5,BLG
356,Software Testing Techniques,3.0,4,5,2.4234234234234235,111.0,2.6285714285714286,17.5,BLG
356,Advanced Software Engineering,3.5,4,5,2.4234234234234235,111.0,2.6285714285714286,17.5,BLG
356,Linux Programming,2.0,1,5,2.4234234234234235,111.0,2.6285714285714286,17.5,BLG
356,Algorithm Analysis and Design,2.0,2,5,2.4234234234234235,111.0,2.6285714285714286,17.5,BLG
356,Principles of Compilation,3.0,2,5,2.4234234234234235,111.0,2.6285714285714286,17.5,BLG
356,J2EE Framework Course Design,1.0,4,6,2.4580152671755724,131.0,2.65,20.0,BLG
356,Oracle Database Course Design,1.0,4,6,2.4580152671755724,131.0,2.65,20.0,BLG
356,Requirements Engineering & UML Modeling,3.0,3,6,2.4580152671755724,131.0,2.65,20.0,BLG
356,Software Design,3.0,2,6,2.4580152671755724,131.0,2.65,20.0,BLG
356,Information Security A,2.5,3,6,2.4580152671755724,131.0,2.65,20.0,BLG
356,Oracle Database,2.0,3,6,2.4580152671755724,131.0,2.65,20.0,BLG
356,Software Project Management,3.0,1,6,2.4580152671755724,131.0,2.65,20.0,BLG
356,J2EE Framework,4.5,3,6,2.4580152671755724,131.0,2.65,20.0,BLG
356,Intellectual Property and Software Protection,1.0,3,7,2.5107913669064748,139.0,3.375,8.0,BLG
356,Human-Computer Interaction Technology,2.0,4,7,2.5107913669064748,139.0,3.375,8.0,BLG
356,Software Development and Testing Training,3.0,4,7,2.5107913669064748,139.0,3.375,8.0,BLG
356,Python Language Programming,2.0,2,7,2.5107913669064748,139.0,3.375,8.0,BLG
357,Ideological and Moral Cultivation and Legal Foundation,2.5,4,1,3.4871794871794872,19.5,3.4871794871794872,19.5,BLG
357,Success: Career Planning,1.0,4,1,3.4871794871794872,19.5,3.4871794871794872,19.5,BLG
357,Introduction to Computer Science,2.0,4,1,3.4871794871794872,19.5,3.4871794871794872,19.5,BLG
357,Advanced Mathematics A(1),5.5,3,1,3.4871794871794872,19.5,3.4871794871794872,19.5,BLG
357,College English A(1),4.0,3,1,3.4871794871794872,19.5,3.4871794871794872,19.5,BLG
357,University Chinese,2.0,4,1,3.4871794871794872,19.5,3.4871794871794872,19.5,BLG
357,Mental Health Education for College Students,2.0,4,1,3.4871794871794872,19.5,3.4871794871794872,19.5,BLG
357,Ideological and Political Theory Course Practice1,0.5,3,1,3.4871794871794872,19.5,3.4871794871794872,19.5,BLG
357,C/C++ Language Programming,5.5,4,2,3.857142857142857,45.5,4.134615384615385,26.0,BLG
357,C/C++ Language Programming Course Design,1.0,5,2,3.857142857142857,45.5,4.134615384615385,26.0,BLG
357,Digital Logic Circuits,4.0,4,2,3.857142857142857,45.5,4.134615384615385,26.0,BLG
357,Introduction to the Basic Principles of Marxism,2.5,4,2,3.857142857142857,45.5,4.134615384615385,26.0,BLG
357,Basic Education for Entrepreneurship,2.0,5,2,3.857142857142857,45.5,4.134615384615385,26.0,BLG
357,Higher Mathematics A(2),5.5,4,2,3.857142857142857,45.5,4.134615384615385,26.0,BLG
357,Cognitive Internship (IT Basic Training),1.0,4,2,3.857142857142857,45.5,4.134615384615385,26.0,BLG
357,Ideological and Political Theory Course Practice2,0.5,5,2,3.857142857142857,45.5,4.134615384615385,26.0,BLG
357,College English A(2),4.0,4,2,3.857142857142857,45.5,4.134615384615385,26.0,BLG
357,Probability Theory and Mathematical Statistics,3.0,2,3,3.7092198581560285,70.5,3.44,25.0,BLG
357,Java Programming A,4.0,4,3,3.7092198581560285,70.5,3.44,25.0,BLG
357,Outline of Modern Chinese History,1.5,4,3,3.7092198581560285,70.5,3.44,25.0,BLG
357,Linear Algebra,2.5,4,3,3.7092198581560285,70.5,3.44,25.0,BLG
357,Data Structures,5.0,3,3,3.7092198581560285,70.5,3.44,25.0,BLG
357,College English A(3),4.0,4,3,3.7092198581560285,70.5,3.44,25.0,BLG
357,Microcomputer Principles and Interface Technology,4.0,3,3,3.7092198581560285,70.5,3.44,25.0,BLG
357,Data Structure Course Design,1.0,5,3,3.7092198581560285,70.5,3.44,25.0,BLG
357,Principles of Operating System,4.0,4,4,3.7540106951871657,93.5,3.891304347826087,23.0,BLG
357,Database Principles and Applications,3.5,2,4,3.7540106951871657,93.5,3.891304347826087,23.0,BLG
357,.NET Programming A,4.0,4,4,3.7540106951871657,93.5,3.891304347826087,23.0,BLG
357,Introduction to Mao Zedong Thought and the Theoretical System of Socialism with Chinese Characteristics,3.5,5,4,3.7540106951871657,93.5,3.891304347826087,23.0,BLG
357,College English A(4),3.0,4,4,3.7540106951871657,93.5,3.891304347826087,23.0,BLG
357,Database Principles and Applications Course Design,1.0,5,4,3.7540106951871657,93.5,3.891304347826087,23.0,BLG
357,Discrete Mathematics,4.0,4,4,3.7540106951871657,93.5,3.891304347826087,23.0,BLG
357,Computer Networks A,4.0,4,5,3.828828828828829,111.0,4.228571428571429,17.5,BLG
357,Software Testing Techniques,3.0,5,5,3.828828828828829,111.0,4.228571428571429,17.5,BLG
357,Advanced Software Engineering,3.5,4,5,3.828828828828829,111.0,4.228571428571429,17.5,BLG
357,Linux Programming,2.0,5,5,3.828828828828829,111.0,4.228571428571429,17.5,BLG
357,Algorithm Analysis and Design,2.0,5,5,3.828828828828829,111.0,4.228571428571429,17.5,BLG
357,Principles of Compilation,3.0,3,5,3.828828828828829,111.0,4.228571428571429,17.5,BLG
357,J2EE Framework Course Design,1.0,3,6,3.854961832061069,131.0,4.0,20.0,BLG
357,Oracle Database Course Design,1.0,5,6,3.854961832061069,131.0,4.0,20.0,BLG
357,Requirements Engineering & UML Modeling,3.0,4,6,3.854961832061069,131.0,4.0,20.0,BLG
357,Software Design,3.0,4,6,3.854961832061069,131.0,4.0,20.0,BLG
357,Information Security A,2.5,3,6,3.854961832061069,131.0,4.0,20.0,BLG
357,Oracle Database,2.0,3,6,3.854961832061069,131.0,4.0,20.0,BLG
357,Software Project Management,3.0,4,6,3.854961832061069,131.0,4.0,20.0,BLG
357,J2EE Framework,4.5,5,6,3.854961832061069,131.0,4.0,20.0,BLG
357,Intellectual Property and Software Protection,1.0,4,7,3.8345323741007196,139.0,3.5,8.0,BLG
357,Human-Computer Interaction Technology,2.0,3,7,3.8345323741007196,139.0,3.5,8.0,BLG
357,Software Development and Testing Training,3.0,4,7,3.8345323741007196,139.0,3.5,8.0,BLG
357,Python Language Programming,2.0,3,7,3.8345323741007196,139.0,3.5,8.0,BLG
358,Ideological and Moral Cultivation and Legal Foundation,2.5,4,1,3.1025641025641026,19.5,3.1025641025641026,19.5,BLG
358,Success: Career Planning,1.0,2,1,3.1025641025641026,19.5,3.1025641025641026,19.5,BLG
358,Introduction to Computer Science,2.0,2,1,3.1025641025641026,19.5,3.1025641025641026,19.5,BLG
358,Advanced Mathematics A(1),5.5,3,1,3.1025641025641026,19.5,3.1025641025641026,19.5,BLG
358,College English A(1),4.0,3,1,3.1025641025641026,19.5,3.1025641025641026,19.5,BLG
358,University Chinese,2.0,4,1,3.1025641025641026,19.5,3.1025641025641026,19.5,BLG
358,Mental Health Education for College Students,2.0,3,1,3.1025641025641026,19.5,3.1025641025641026,19.5,BLG
358,Ideological and Political Theory Course Practice1,0.5,4,1,3.1025641025641026,19.5,3.1025641025641026,19.5,BLG
358,C/C++ Language Programming,5.5,4,2,3.4175824175824174,45.5,3.6538461538461537,26.0,BLG
358,C/C++ Language Programming Course Design,1.0,4,2,3.4175824175824174,45.5,3.6538461538461537,26.0,BLG
358,Digital Logic Circuits,4.0,2,2,3.4175824175824174,45.5,3.6538461538461537,26.0,BLG
358,Introduction to the Basic Principles of Marxism,2.5,3,2,3.4175824175824174,45.5,3.6538461538461537,26.0,BLG
358,Basic Education for Entrepreneurship,2.0,5,2,3.4175824175824174,45.5,3.6538461538461537,26.0,BLG
358,Higher Mathematics A(2),5.5,4,2,3.4175824175824174,45.5,3.6538461538461537,26.0,BLG
358,Cognitive Internship (IT Basic Training),1.0,4,2,3.4175824175824174,45.5,3.6538461538461537,26.0,BLG
358,Ideological and Political Theory Course Practice2,0.5,3,2,3.4175824175824174,45.5,3.6538461538461537,26.0,BLG
358,College English A(2),4.0,4,2,3.4175824175824174,45.5,3.6538461538461537,26.0,BLG
358,Probability Theory and Mathematical Statistics,3.0,4,3,3.3120567375886525,70.5,3.12,25.0,BLG
358,Java Programming A,4.0,3,3,3.3120567375886525,70.5,3.12,25.0,BLG
358,Outline of Modern Chinese History,1.5,4,3,3.3120567375886525,70.5,3.12,25.0,BLG
358,Linear Algebra,2.5,4,3,3.3120567375886525,70.5,3.12,25.0,BLG
358,Data Structures,5.0,3,3,3.3120567375886525,70.5,3.12,25.0,BLG
358,College English A(3),4.0,3,3,3.3120567375886525,70.5,3.12,25.0,BLG
358,Microcomputer Principles and Interface Technology,4.0,2,3,3.3120567375886525,70.5,3.12,25.0,BLG
358,Data Structure Course Design,1.0,3,3,3.3120567375886525,70.5,3.12,25.0,BLG
358,Principles of Operating System,4.0,3,4,3.3529411764705883,93.5,3.4782608695652173,23.0,BLG
358,Database Principles and Applications,3.5,3,4,3.3529411764705883,93.5,3.4782608695652173,23.0,BLG
358,.NET Programming A,4.0,5,4,3.3529411764705883,93.5,3.4782608695652173,23.0,BLG
358,Introduction to Mao Zedong Thought and the Theoretical System of Socialism with Chinese Characteristics,3.5,3,4,3.3529411764705883,93.5,3.4782608695652173,23.0,BLG
358,College English A(4),3.0,4,4,3.3529411764705883,93.5,3.4782608695652173,23.0,BLG
358,Database Principles and Applications Course Design,1.0,3,4,3.3529411764705883,93.5,3.4782608695652173,23.0,BLG
358,Discrete Mathematics,4.0,3,4,3.3529411764705883,93.5,3.4782608695652173,23.0,BLG
358,Computer Networks A,4.0,3,5,3.40990990990991,111.0,3.7142857142857144,17.5,BLG
358,Software Testing Techniques,3.0,5,5,3.40990990990991,111.0,3.7142857142857144,17.5,BLG
358,Advanced Software Engineering,3.5,4,5,3.40990990990991,111.0,3.7142857142857144,17.5,BLG
358,Linux Programming,2.0,2,5,3.40990990990991,111.0,3.7142857142857144,17.5,BLG
358,Algorithm Analysis and Design,2.0,4,5,3.40990990990991,111.0,3.7142857142857144,17.5,BLG
358,Principles of Compilation,3.0,4,5,3.40990990990991,111.0,3.7142857142857144,17.5,BLG
358,J2EE Framework Course Design,1.0,2,6,3.3931297709923665,131.0,3.3,20.0,BLG
358,Oracle Database Course Design,1.0,3,6,3.3931297709923665,131.0,3.3,20.0,BLG
358,Requirements Engineering & UML Modeling,3.0,3,6,3.3931297709923665,131.0,3.3,20.0,BLG
358,Software Design,3.0,2,6,3.3931297709923665,131.0,3.3,20.0,BLG
358,Information Security A,2.5,4,6,3.3931297709923665,131.0,3.3,20.0,BLG
358,Oracle Database,2.0,3,6,3.3931297709923665,131.0,3.3,20.0,BLG
358,Software Project Management,3.0,4,6,3.3931297709923665,131.0,3.3,20.0,BLG
358,J2EE Framework,4.5,4,6,3.3931297709923665,131.0,3.3,20.0,BLG
358,Intellectual Property and Software Protection,1.0,5,7,3.406474820143885,139.0,3.625,8.0,BLG
358,Human-Computer Interaction Technology,2.0,3,7,3.406474820143885,139.0,3.625,8.0,BLG
358,Software Development and Testing Training,3.0,4,7,3.406474820143885,139.0,3.625,8.0,BLG
358,Python Language Programming,2.0,3,7,3.406474820143885,139.0,3.625,8.0,BLG
359,Ideological and Moral Cultivation and Legal Foundation,2.5,5,1,3.3846153846153846,19.5,3.3846153846153846,19.5,BLG
359,Success: Career Planning,1.0,3,1,3.3846153846153846,19.5,3.3846153846153846,19.5,BLG
359,Introduction to Computer Science,2.0,2,1,3.3846153846153846,19.5,3.3846153846153846,19.5,BLG
359,Advanced Mathematics A(1),5.5,3,1,3.3846153846153846,19.5,3.3846153846153846,19.5,BLG
359,College English A(1),4.0,3,1,3.3846153846153846,19.5,3.3846153846153846,19.5,BLG
359,University Chinese,2.0,4,1,3.3846153846153846,19.5,3.3846153846153846,19.5,BLG
359,Mental Health Education for College Students,2.0,4,1,3.3846153846153846,19.5,3.3846153846153846,19.5,BLG
359,Ideological and Political Theory Course Practice1,0.5,4,1,3.3846153846153846,19.5,3.3846153846153846,19.5,BLG
359,C/C++ Language Programming,5.5,4,2,3.2857142857142856,45.5,3.2115384615384617,26.0,BLG
359,C/C++ Language Programming Course Design,1.0,3,2,3.2857142857142856,45.5,3.2115384615384617,26.0,BLG
359,Digital Logic Circuits,4.0,2,2,3.2857142857142856,45.5,3.2115384615384617,26.0,BLG
359,Introduction to the Basic Principles of Marxism,2.5,3,2,3.2857142857142856,45.5,3.2115384615384617,26.0,BLG
359,Basic Education for Entrepreneurship,2.0,5,2,3.2857142857142856,45.5,3.2115384615384617,26.0,BLG
359,Higher Mathematics A(2),5.5,3,2,3.2857142857142856,45.5,3.2115384615384617,26.0,BLG
359,Cognitive Internship (IT Basic Training),1.0,3,2,3.2857142857142856,45.5,3.2115384615384617,26.0,BLG
359,Ideological and Political Theory Course Practice2,0.5,3,2,3.2857142857142856,45.5,3.2115384615384617,26.0,BLG
359,College English A(2),4.0,3,2,3.2857142857142856,45.5,3.2115384615384617,26.0,BLG
359,Probability Theory and Mathematical Statistics,3.0,3,3,3.1914893617021276,70.5,3.02,25.0,BLG
359,Java Programming A,4.0,3,3,3.1914893617021276,70.5,3.02,25.0,BLG
359,Outline of Modern Chinese History,1.5,4,3,3.1914893617021276,70.5,3.02,25.0,BLG
359,Linear Algebra,2.5,3,3,3.1914893617021276,70.5,3.02,25.0,BLG
359,Data Structures,5.0,4,3,3.1914893617021276,70.5,3.02,25.0,BLG
359,College English A(3),4.0,2,3,3.1914893617021276,70.5,3.02,25.0,BLG
359,Microcomputer Principles and Interface Technology,4.0,2,3,3.1914893617021276,70.5,3.02,25.0,BLG
359,Data Structure Course Design,1.0,5,3,3.1914893617021276,70.5,3.02,25.0,BLG
359,Principles of Operating System,4.0,4,4,3.1497326203208558,93.5,3.0217391304347827,23.0,BLG
359,Database Principles and Applications,3.5,3,4,3.1497326203208558,93.5,3.0217391304347827,23.0,BLG
359,.NET Programming A,4.0,4,4,3.1497326203208558,93.5,3.0217391304347827,23.0,BLG
359,Introduction to Mao Zedong Thought and the Theoretical System of Socialism with Chinese Characteristics,3.5,2,4,3.1497326203208558,93.5,3.0217391304347827,23.0,BLG
359,College English A(4),3.0,3,4,3.1497326203208558,93.5,3.0217391304347827,23.0,BLG
359,Database Principles and Applications Course Design,1.0,3,4,3.1497326203208558,93.5,3.0217391304347827,23.0,BLG
359,Discrete Mathematics,4.0,2,4,3.1497326203208558,93.5,3.0217391304347827,23.0,BLG
359,Computer Networks A,4.0,4,5,3.31981981981982,111.0,4.228571428571429,17.5,BLG
359,Software Testing Techniques,3.0,5,5,3.31981981981982,111.0,4.228571428571429,17.5,BLG
359,Advanced Software Engineering,3.5,4,5,3.31981981981982,111.0,4.228571428571429,17.5,BLG
359,Linux Programming,2.0,4,5,3.31981981981982,111.0,4.228571428571429,17.5,BLG
359,Algorithm Analysis and Design,2.0,3,5,3.31981981981982,111.0,4.228571428571429,17.5,BLG
359,Principles of Compilation,3.0,5,5,3.31981981981982,111.0,4.228571428571429,17.5,BLG
359,J2EE Framework Course Design,1.0,4,6,3.2709923664122136,131.0,3.0,20.0,BLG
359,Oracle Database Course Design,1.0,5,6,3.2709923664122136,131.0,3.0,20.0,BLG
359,Requirements Engineering & UML Modeling,3.0,3,6,3.2709923664122136,131.0,3.0,20.0,BLG
359,Software Design,3.0,2,6,3.2709923664122136,131.0,3.0,20.0,BLG
359,Information Security A,2.5,3,6,3.2709923664122136,131.0,3.0,20.0,BLG
359,Oracle Database,2.0,3,6,3.2709923664122136,131.0,3.0,20.0,BLG
359,Software Project Management,3.0,3,6,3.2709923664122136,131.0,3.0,20.0,BLG
359,J2EE Framework,4.5,3,6,3.2709923664122136,131.0,3.0,20.0,BLG
359,Intellectual Property and Software Protection,1.0,5,7,3.3489208633093526,139.0,4.625,8.0,BLG
359,Human-Computer Interaction Technology,2.0,5,7,3.3489208633093526,139.0,4.625,8.0,BLG
359,Software Development and Testing Training,3.0,4,7,3.3489208633093526,139.0,4.625,8.0,BLG
359,Python Language Programming,2.0,5,7,3.3489208633093526,139.0,4.625,8.0,BLG
360,Ideological and Moral Cultivation and Legal Foundation,2.5,4,1,3.923076923076923,19.5,3.923076923076923,19.5,BLG
360,Success: Career Planning,1.0,4,1,3.923076923076923,19.5,3.923076923076923,19.5,BLG
360,Introduction to Computer Science,2.0,3,1,3.923076923076923,19.5,3.923076923076923,19.5,BLG
360,Advanced Mathematics A(1),5.5,5,1,3.923076923076923,19.5,3.923076923076923,19.5,BLG
360,College English A(1),4.0,3,1,3.923076923076923,19.5,3.923076923076923,19.5,BLG
360,University Chinese,2.0,4,1,3.923076923076923,19.5,3.923076923076923,19.5,BLG
360,Mental Health Education for College Students,2.0,4,1,3.923076923076923,19.5,3.923076923076923,19.5,BLG
360,Ideological and Political Theory Course Practice1,0.5,2,1,3.923076923076923,19.5,3.923076923076923,19.5,BLG
360,C/C++ Language Programming,5.5,5,2,3.879120879120879,45.5,3.8461538461538463,26.0,BLG
360,C/C++ Language Programming Course Design,1.0,5,2,3.879120879120879,45.5,3.8461538461538463,26.0,BLG
360,Digital Logic Circuits,4.0,3,2,3.879120879120879,45.5,3.8461538461538463,26.0,BLG
360,Introduction to the Basic Principles of Marxism,2.5,3,2,3.879120879120879,45.5,3.8461538461538463,26.0,BLG
360,Basic Education for Entrepreneurship,2.0,2,2,3.879120879120879,45.5,3.8461538461538463,26.0,BLG
360,Higher Mathematics A(2),5.5,5,2,3.879120879120879,45.5,3.8461538461538463,26.0,BLG
360,Cognitive Internship (IT Basic Training),1.0,3,2,3.879120879120879,45.5,3.8461538461538463,26.0,BLG
360,Ideological and Political Theory Course Practice2,0.5,3,2,3.879120879120879,45.5,3.8461538461538463,26.0,BLG
360,College English A(2),4.0,3,2,3.879120879120879,45.5,3.8461538461538463,26.0,BLG
360,Probability Theory and Mathematical Statistics,3.0,5,3,3.765957446808511,70.5,3.56,25.0,BLG
360,Java Programming A,4.0,4,3,3.765957446808511,70.5,3.56,25.0,BLG
360,Outline of Modern Chinese History,1.5,3,3,3.765957446808511,70.5,3.56,25.0,BLG
360,Linear Algebra,2.5,5,3,3.765957446808511,70.5,3.56,25.0,BLG
360,Data Structures,5.0,4,3,3.765957446808511,70.5,3.56,25.0,BLG
360,College English A(3),4.0,2,3,3.765957446808511,70.5,3.56,25.0,BLG
360,Microcomputer Principles and Interface Technology,4.0,2,3,3.765957446808511,70.5,3.56,25.0,BLG
360,Data Structure Course Design,1.0,5,3,3.765957446808511,70.5,3.56,25.0,BLG
360,Principles of Operating System,4.0,5,4,3.732620320855615,93.5,3.630434782608696,23.0,BLG
360,Database Principles and Applications,3.5,4,4,3.732620320855615,93.5,3.630434782608696,23.0,BLG
360,.NET Programming A,4.0,4,4,3.732620320855615,93.5,3.630434782608696,23.0,BLG
360,Introduction to Mao Zedong Thought and the Theoretical System of Socialism with Chinese Characteristics,3.5,1,4,3.732620320855615,93.5,3.630434782608696,23.0,BLG
360,College English A(4),3.0,3,4,3.732620320855615,93.5,3.630434782608696,23.0,BLG
360,Database Principles and Applications Course Design,1.0,5,4,3.732620320855615,93.5,3.630434782608696,23.0,BLG
360,Discrete Mathematics,4.0,4,4,3.732620320855615,93.5,3.630434782608696,23.0,BLG
360,Computer Networks A,4.0,4,5,3.72972972972973,111.0,3.7142857142857144,17.5,BLG
360,Software Testing Techniques,3.0,4,5,3.72972972972973,111.0,3.7142857142857144,17.5,BLG
360,Advanced Software Engineering,3.5,4,5,3.72972972972973,111.0,3.7142857142857144,17.5,BLG
360,Linux Programming,2.0,5,5,3.72972972972973,111.0,3.7142857142857144,17.5,BLG
360,Algorithm Analysis and Design,2.0,2,5,3.72972972972973,111.0,3.7142857142857144,17.5,BLG
360,Principles of Compilation,3.0,3,5,3.72972972972973,111.0,3.7142857142857144,17.5,BLG
360,J2EE Framework Course Design,1.0,3,6,3.6717557251908395,131.0,3.35,20.0,BLG
360,Oracle Database Course Design,1.0,3,6,3.6717557251908395,131.0,3.35,20.0,BLG
360,Requirements Engineering & UML Modeling,3.0,4,6,3.6717557251908395,131.0,3.35,20.0,BLG
360,Software Design,3.0,2,6,3.6717557251908395,131.0,3.35,20.0,BLG
360,Information Security A,2.5,4,6,3.6717557251908395,131.0,3.35,20.0,BLG
360,Oracle Database,2.0,3,6,3.6717557251908395,131.0,3.35,20.0,BLG
360,Software Project Management,3.0,3,6,3.6717557251908395,131.0,3.35,20.0,BLG
360,J2EE Framework,4.5,4,6,3.6717557251908395,131.0,3.35,20.0,BLG
360,Intellectual Property and Software Protection,1.0,4,7,3.6906474820143886,139.0,4.0,8.0,BLG
360,Human-Computer Interaction Technology,2.0,5,7,3.6906474820143886,139.0,4.0,8.0,BLG
360,Software Development and Testing Training,3.0,4,7,3.6906474820143886,139.0,4.0,8.0,BLG
360,Python Language Programming,2.0,3,7,3.6906474820143886,139.0,4.0,8.0,BLG
361,Ideological and Moral Cultivation and Legal Foundation,2.5,4,1,3.58974358974359,19.5,3.58974358974359,19.5,BLG
361,Success: Career Planning,1.0,2,1,3.58974358974359,19.5,3.58974358974359,19.5,BLG
361,Introduction to Computer Science,2.0,2,1,3.58974358974359,19.5,3.58974358974359,19.5,BLG
361,Advanced Mathematics A(1),5.5,4,1,3.58974358974359,19.5,3.58974358974359,19.5,BLG
361,College English A(1),4.0,4,1,3.58974358974359,19.5,3.58974358974359,19.5,BLG
361,University Chinese,2.0,3,1,3.58974358974359,19.5,3.58974358974359,19.5,BLG
361,Mental Health Education for College Students,2.0,4,1,3.58974358974359,19.5,3.58974358974359,19.5,BLG
361,Ideological and Political Theory Course Practice1,0.5,4,1,3.58974358974359,19.5,3.58974358974359,19.5,BLG
361,C/C++ Language Programming,5.5,4,2,3.6923076923076925,45.5,3.769230769230769,26.0,BLG
361,C/C++ Language Programming Course Design,1.0,4,2,3.6923076923076925,45.5,3.769230769230769,26.0,BLG
361,Digital Logic Circuits,4.0,3,2,3.6923076923076925,45.5,3.769230769230769,26.0,BLG
361,Introduction to the Basic Principles of Marxism,2.5,3,2,3.6923076923076925,45.5,3.769230769230769,26.0,BLG
361,Basic Education for Entrepreneurship,2.0,5,2,3.6923076923076925,45.5,3.769230769230769,26.0,BLG
361,Higher Mathematics A(2),5.5,4,2,3.6923076923076925,45.5,3.769230769230769,26.0,BLG
361,Cognitive Internship (IT Basic Training),1.0,3,2,3.6923076923076925,45.5,3.769230769230769,26.0,BLG
361,Ideological and Political Theory Course Practice2,0.5,3,2,3.6923076923076925,45.5,3.769230769230769,26.0,BLG
361,College English A(2),4.0,4,2,3.6923076923076925,45.5,3.769230769230769,26.0,BLG
361,Probability Theory and Mathematical Statistics,3.0,4,3,3.2836879432624113,70.5,2.54,25.0,BLG
361,Java Programming A,4.0,2,3,3.2836879432624113,70.5,2.54,25.0,BLG
361,Outline of Modern Chinese History,1.5,3,3,3.2836879432624113,70.5,2.54,25.0,BLG
361,Linear Algebra,2.5,4,3,3.2836879432624113,70.5,2.54,25.0,BLG
361,Data Structures,5.0,2,3,3.2836879432624113,70.5,2.54,25.0,BLG
361,College English A(3),4.0,3,3,3.2836879432624113,70.5,2.54,25.0,BLG
